model,ESS,burnin_runtime,sample_runtime,N,D,Q,total_iter,burnin_iter,percent_zero,lambda_MSE,percent_outside_95CI,random_seed
mongrel_eigen,4000,0,282.498245000839,100,50,5,4000,0,0.133,0.0101216222141561,0.163265306122449,3
mongrel_eigen,4000,0,967.618765592575,100,75,5,4000,0,0.2012,0.0104537768085615,0.0918918918918919,1
mongrel_eigen,4000,0,1215.82190465927,100,75,5,4000,0,0.189333333333333,0.0128318997420468,0.197297297297297,2
mongrel_eigen,4000,0,952.142263412476,100,75,5,4000,0,0.1644,0.0192956597919234,0.42972972972973,3
mongrel_eigen,4000,0,2464.22408390045,100,100,5,4000,0,0.2258,0.0174175135358488,0.21010101010101,1
mongrel_eigen,4000,0,2338.27391386032,100,100,5,4000,0,0.2108,0.0102582061950417,0.111111111111111,2
mongrel_eigen,4000,0,2225.85220551491,100,100,5,4000,0,0.19,0.016410470566989,0.317171717171717,3
mongrel_eigen,4000,0,39197.1525661945,100,250,5,4000,0,0.32712,0.022345898866783,0.16144578313253,1
mongrel_eigen,4000,0,38296.3434491158,100,250,5,4000,0,0.33716,0.0206409783339175,0.152610441767068,2
mongrel_eigen,4000,0,40518.7196576595,100,250,5,4000,0,0.30132,0.0190350909412771,0.177510040160643,3
mongrel_cholesky,4000,0,0.428709745407104,100,3,5,4000,0,0,0.00381224092595169,0.1,1
mongrel_cholesky,4000,0,0.42108678817749,100,3,5,4000,0,0.01,0.00548475282660335,0.1,2
mongrel_cholesky,4000,0,0.559497356414795,100,3,5,4000,0,0,0.00598781635120659,0,3
mongrel_cholesky,4000,0,0.97089409828186,100,5,5,4000,0,0.008,0.00247932948978673,0,1
mongrel_cholesky,4000,0,1.69901847839355,100,5,5,4000,0,0.022,0.00537861404844494,0.05,2
mongrel_cholesky,4000,0,0.912109851837158,100,5,5,4000,0,0.02,0.00222990981010243,0,3
mongrel_cholesky,4000,0,3.3280017375946,100,10,5,4000,0,0.023,0.00446365146499724,0.0222222222222222,1
mongrel_cholesky,4000,0,1.97607851028442,100,10,5,4000,0,0.031,0.00387079228894268,0.0444444444444444,2
mongrel_cholesky,4000,0,3.52798700332642,100,10,5,4000,0,0.026,0.00383814351095108,0.0222222222222222,3
mongrel_cholesky,4000,0,6.16885137557983,100,25,5,4000,0,0.1296,0.00996563301012626,0.15,1
mongrel_cholesky,4000,0,15.0202612876892,100,25,5,4000,0,0.094,0.00686233282576098,0.125,2
mongrel_cholesky,4000,0,12.5904495716095,100,25,5,4000,0,0.1116,0.00620222973137732,0.0833333333333333,3
mongrel_cholesky,4000,0,25.1774914264679,100,50,5,4000,0,0.1444,0.00964571193517714,0.142857142857143,1
mongrel_cholesky,4000,0,167.362144947052,100,50,5,4000,0,0.1314,0.00805148343557222,0.175510204081633,2
mongrel_cholesky,4000,0,25.1492555141449,100,50,5,4000,0,0.133,0.0100369213379422,0.16734693877551,3
mongrel_cholesky,4000,0,356.500217199326,100,75,5,4000,0,0.2012,0.0104961876281128,0.0918918918918919,1
mongrel_cholesky,4000,0,52.7535605430603,100,75,5,4000,0,0.189333333333333,0.0128416354821788,0.205405405405405,2
mongrel_cholesky,4000,0,333.156680583954,100,75,5,4000,0,0.1644,0.019331927162609,0.42972972972973,3
mongrel_cholesky,4000,0,104.331058263779,100,100,5,4000,0,0.2258,0.0175197035682006,0.202020202020202,1
mongrel_cholesky,4000,0,121.328835248947,100,100,5,4000,0,0.2108,0.0102202342060532,0.109090909090909,2
mongrel_cholesky,4000,0,107.616585016251,100,100,5,4000,0,0.19,0.0165506841842335,0.315151515151515,3
mongrel_cholesky,4000,0,1794.18871235847,100,250,5,4000,0,0.32712,0.0223172428181301,0.159036144578313,1
mongrel_cholesky,4000,0,2975.41956663132,100,250,5,4000,0,0.33716,0.0206372679133278,0.147791164658635,2
mongrel_cholesky,4000,0,3600.78600358963,100,250,5,4000,0,0.30132,0.0190193618008251,0.178313253012048,3
mongrel_cholesky,4000,0,8557.26705980301,100,500,5,4000,0,0.42768,0.075643451452136,0.363527054108216,1
mongrel_cholesky,4000,0,8348.25029015541,100,500,5,4000,0,0.43942,0.0387113428256631,0.220440881763527,2
mongrel_cholesky,4000,0,8365.60644817352,100,500,5,4000,0,0.4043,0.0429312264029311,0.272945891783567,3
